id,name,industry,sector,subsector,revenue,revenue_numeric,employees,headquarters,country,region,founded,ceo,website,description,products,services,market_cap,stock_exchange,ticker,subsidiaries,locations,certifications,sustainability_score,innovation_index,digital_maturity,source,scraped_date
europe_121,Global Solutions,Electronics,Manufacturing,Test Equipment,$0.8B,0.809317620651117,2471,"Gothenburg, Sweden",Sweden,Europe,1977,Francesca Romano,www.globalsolutions.com,"As a major player in the electronics sector, Global Solutions focuses on test equipment with a commitment to innovation and sustainability.",Circuit Boards; Consumer Electronics; Semiconductors; Display Systems,Repair Services; Installation Services; Technical Support,$1.6B,Nasdaq Stockholm,GLSO,Global Asia,"Gothenburg, Sweden; Philippines, Philippines; Israel, Israel; Copenhagen, Denmark; Colombia, Colombia; Kyoto, Japan; Guadalajara, Mexico; Shanghai, China",RoHS Compliant; FCC Approved; IPC Standards; ISO 45001:2018; ISO 14001:2015; CE Marking; UL Listed,0.24510754876965563,0.32047186598813565,0.4226285524773914,Industrial Company Database,2025-09-13T22:22:28.589207
europe_122,Tech Hardware Labs,Hardware,Technology,Server Systems,$0.1B,0.11230037328483827,303,"Manchester, United Kingdom",United Kingdom,Europe,1919,Klaus Weber,www.techhardwarelabs.com,"Tech Hardware Labs is a leading global provider of server systems solutions, serving customers across multiple industries with innovative products and services.",Components; Systems; Industrial Equipment,Training; Professional Services; Technical Support; Consulting,$0.4B,London Stock Exchange,TEHA.L,Tech Americas; Tech Americas; Tech International; Tech Technologies,"London, United Kingdom; Dammam, Saudi Arabia",ISO 9001:2015; ISO 45001:2018; ISO 14001:2015,0.47551783146252136,0.3162624570926365,0.7031610862024922,Industrial Company Database,2025-09-13T22:22:28.589236
europe_123,Green Renewable Energy Systems,Renewable Energy,Energy,Solar Power,$53.9B,53.855325214585854,118044,"Stockholm, Sweden",Sweden,Europe,1960,Klaus Weber,www.greenrenewableenergysystems.com,"Green Renewable Energy Systems specializes in solar power and related technologies, delivering cutting-edge solutions to industrial customers globally.",Grid Systems; Solar Panels; Power Inverters,Maintenance Programs; Financing Solutions; Energy Consulting; Grid Integration; Installation Services,$162.0B,Nasdaq Stockholm,GRRE,Green Solutions; Green Solutions; Green International; Green Asia; Green Services,"Malmö, Sweden; Dammam, Saudi Arabia; Rio de Janeiro, Brazil; Colombia, Colombia; Morocco, Morocco; Peru, Peru; Ecuador, Ecuador; Bern, Switzerland; New York, United States; Berlin, Germany; Seoul, South Korea; Bordeaux, France; Thailand, Thailand; Qatar, Qatar; Venezuela, Venezuela; Philippines, Philippines; Chile, Chile; Monterrey, Mexico",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.33172453872707947,0.6096403881187795,0.43445083199584406,Industrial Company Database,2025-09-13T22:22:28.589296
europe_124,Alpha Energy,Renewable Energy,Energy,Solar Power,$0.7B,0.6856078529263865,1349,"Bologna, Italy",Italy,Europe,1928,Francesca Romano,www.alphaenergy.com,"Alpha Energy is a leading global provider of solar power solutions, serving customers across multiple industries with innovative products and services.",Energy Storage Systems; Grid Systems; Power Inverters,Financing Solutions; Maintenance Programs; Energy Consulting; Installation Services; Grid Integration,$1.1B,Borsa Italiana,ALEN.MI,Alpha Solutions; Alpha Services; Alpha International; Alpha Asia; Alpha International,"Bologna, Italy; Malaysia, Malaysia; Qatar, Qatar; Singapore, Singapore",ISO 45001:2018; ISO 9001:2015; ISO 14001:2015,0.6147740719301787,0.3705600825297941,0.6203471852480085,Industrial Company Database,2025-09-13T22:22:28.589328
asia_pacific_000,Oil & Gas Technologies,Oil & Gas,Energy,Refining,$68.8B,68.76472611174475,80083,"Philippines, Philippines",Philippines,Asia Pacific,1898,Singh Rajesh,www.oil&gastechnologies.com,"As a major player in the oil & gas sector, Oil & Gas Technologies focuses on refining with a commitment to innovation and sustainability.",Pipeline Systems; Crude Oil; Natural Gas; Lubricants,Exploration Services; Technical Consulting,$139.8B,,O&G,Oil Americas; Oil Solutions,"Philippines, Philippines; Nigeria, Nigeria; Toulouse, France; Egypt, Egypt; Utrecht, Netherlands; Guadalajara, Mexico; Zurich, Switzerland; Brisbane, Australia; Chengdu, China; Peru, Peru; Kaohsiung, Taiwan; Ecuador, Ecuador; Chile, Chile; Belgium, Belgium; Austria, Austria; Qatar, Qatar; Córdoba, Argentina; Malmö, Sweden; Malaysia, Malaysia",API Standards; NORSOK Standards; ATEX Certified; ISO 45001:2018; ISO 9001:2015,0.28139900454629707,0.543070494366779,0.5943613365732427,Industrial Company Database,2025-09-13T22:22:28.589391
asia_pacific_001,Beta Solutions Corp.,Metals,Manufacturing,Precious Metals,$0.3B,0.26140715695139194,511,"Sydney, Australia",Australia,Asia Pacific,2016,Park Min-ho,www.betasolutionscorp.com,"Beta Solutions Corp. specializes in precious metals and related technologies, delivering cutting-edge solutions to industrial customers globally.",Systems; Components; Industrial Equipment,Professional Services; Training,$0.5B,ASX,BESO.AX,Beta Europe,"Adelaide, Australia; Incheon, South Korea; Buenos Aires, Argentina",ISO 14001:2015; ISO 9001:2015; ISO 45001:2018,0.1441957294870335,0.7841303503610848,0.6449625986618857,Industrial Company Database,2025-09-13T22:22:28.589421
asia_pacific_002,Build Logistics Group Corp.,Logistics,Infrastructure,Warehousing,$1.5B,1.535876067781949,5196,"Philippines, Philippines",Philippines,Asia Pacific,1913,Kim Soo-jin,www.buildlogisticsgroupcorp.com,"Build Logistics Group Corp. operates as a diversified logistics company, with core expertise in warehousing and a strong global presence.",Industrial Equipment; Systems; Components,Training; Consulting,$4.9B,,BULO,,"Philippines, Philippines; Sydney, Australia; Thailand, Thailand; Singapore, Singapore; Egypt, Egypt; Colombia, Colombia",ISO 14001:2015; ISO 9001:2015; ISO 45001:2018,0.6615390949383959,0.8507202509437108,0.5469236746508448,Industrial Company Database,2025-09-13T22:22:28.589456
asia_pacific_003,Eco Nuclear Solutions Corp.,Nuclear,Energy,Nuclear Power Generation,$10.5B,10.540745296201504,21254,"Perth, Australia",Australia,Asia Pacific,1938,Kim Soo-jin,www.econuclearsolutionscorp.com,"Founded as a pioneer in nuclear, Eco Nuclear Solutions Corp. has evolved into a comprehensive nuclear power generation company with operations worldwide.",Systems; Industrial Equipment; Components,Consulting; Professional Services,$38.0B,ASX,ENUS.AX,Eco International; Eco Solutions; Eco Europe; Eco Americas; Eco Europe,"Sydney, Australia; Johannesburg, South Africa; Valencia, Spain; Morocco, Morocco",ISO 45001:2018; ISO 9001:2015; ISO 14001:2015,0.5711791809954139,0.8472109200799558,0.6019908087562962,Industrial Company Database,2025-09-13T22:22:28.589491
asia_pacific_004,Gamma Systems,Hardware,Technology,Industrial Computers,$15.5B,15.513202002595964,49723,"Sydney, Australia",Australia,Asia Pacific,1951,Singh Rajesh,www.gammasystems.com,"Gamma Systems specializes in industrial computers and related technologies, delivering cutting-edge solutions to industrial customers globally.",Industrial Equipment; Components; Systems,Training; Professional Services; Technical Support,$49.3B,ASX,GASY.AX,Gamma Asia; Gamma Solutions; Gamma Solutions,"Melbourne, Australia; Seville, Spain; Qatar, Qatar; Austria, Austria",ISO 9001:2015; ISO 14001:2015; ISO 45001:2018,0.3868460233856743,0.2148968138354963,0.4039310805970878,Industrial Company Database,2025-09-13T22:22:28.589522
asia_pacific_005,Digital AI/ML Labs Corp.,AI/ML,Technology,Machine Learning Platforms,$1.6B,1.5739370599874805,4957,"Malaysia, Malaysia",Malaysia,Asia Pacific,1974,Singh Rajesh,www.digitalai/mllabscorp.com,"Digital AI/ML Labs Corp. is a leading global provider of machine learning platforms solutions, serving customers across multiple industries with innovative products and services.",Components; Industrial Equipment; Systems,Consulting; Professional Services; Technical Support,$4.7B,,DIAI,Digital Europe; Digital Technologies; Digital Solutions; Digital Solutions,"Malaysia, Malaysia; Uppsala, Sweden; Riyadh, Saudi Arabia; Venezuela, Venezuela; Indonesia, Indonesia; Puebla, Mexico; Naples, Italy; Perth, Australia",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.8767266624782671,0.22504768793558305,0.4638207008657649,Industrial Company Database,2025-09-13T22:22:28.589562
asia_pacific_006,Alpha Systems,Nuclear,Energy,Nuclear Services,$15.0B,14.970394136939335,37352,"Beijing, China",China,Asia Pacific,2017,Yamada Kenji,www.alphasystems.com,"As a major player in the nuclear sector, Alpha Systems focuses on nuclear services with a commitment to innovation and sustainability.",Components; Industrial Equipment; Systems,Technical Support; Consulting; Training; Professional Services,$55.6B,Shanghai/Shenzhen Stock Exchange,ALSY.SS/.SZ,Alpha Solutions; Alpha Asia; Alpha Solutions; Alpha Solutions; Alpha Solutions,"Xi'an, China; Colombia, Colombia; Singapore, Singapore; Dammam, Saudi Arabia; Incheon, South Korea; Johannesburg, South Africa; Poland, Poland; Kaohsiung, Taiwan; The Hague, Netherlands",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.7949799099891511,0.4736662645108373,0.8106320388413415,Industrial Company Database,2025-09-13T22:22:28.589605
asia_pacific_007,Delta Manufacturing Co. Ltd.,Automotive,Manufacturing,Autonomous Systems,$10.9B,10.87307187490801,39231,"Ulsan, South Korea",South Korea,Asia Pacific,2015,Park Min-ho,www.deltamanufacturingcoltd.com,"Delta Manufacturing Co. Ltd. is a leading global provider of autonomous systems solutions, serving customers across multiple industries with innovative products and services.",Electronic Control Units; Body Parts; Transmission Components; Vehicles,Parts Supply; Financing Solutions; Technical Support; Vehicle Servicing; Training Services,$33.9B,Korea Exchange,DEMA.KS,Delta Technologies; Delta Americas; Delta Asia; Delta Services; Delta Services,"Incheon, South Korea; Peru, Peru; Austria, Austria; Israel, Israel; Turkey, Turkey; Hamburg, Germany; Basel, Switzerland; Egypt, Egypt; Seattle, United States; Johannesburg, South Africa; Stockholm, Sweden; Vietnam, Vietnam; Jeddah, Saudi Arabia",AIAG Standards; ISO 9001:2015; ISO 14001:2015; VDA 6.3; ISO 45001:2018; IATF 16949:2016,0.6818592021160942,0.3854302869807975,0.7423748510777535,Industrial Company Database,2025-09-13T22:22:28.589656
asia_pacific_008,Nuclear Power,Nuclear,Energy,Nuclear Technology,$19.9B,19.928435791778167,68797,"Singapore, Singapore",Singapore,Asia Pacific,1942,Yamada Kenji,www.nuclearpower.com,"Nuclear Power is a leading global provider of nuclear technology solutions, serving customers across multiple industries with innovative products and services.",Components; Systems; Industrial Equipment,Consulting; Training; Technical Support; Professional Services,$59.9B,Singapore Exchange,NUPO,,"Singapore, Singapore; Indonesia, Indonesia; Düsseldorf, Germany; Durban, South Africa; Belgium, Belgium; Israel, Israel; Buenos Aires, Argentina; Sydney, Australia; Lyon, France; Morocco, Morocco; Rotterdam, Netherlands; Copenhagen, Denmark; Chile, Chile; Malaysia, Malaysia; Vietnam, Vietnam; Beijing, China; Colombia, Colombia; Thailand, Thailand",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.9056309560632095,0.6506002140474516,0.32465167893774727,Industrial Company Database,2025-09-13T22:22:28.589713
asia_pacific_009,Elite Food & Beverage Corp,Food & Beverage,Manufacturing,Beverage Manufacturing,$38.5B,38.52701785797358,98123,"Brisbane, Australia",Australia,Asia Pacific,1974,Singh Rajesh,www.elitefood&beveragecorp.com,"Elite Food & Beverage Corp specializes in beverage manufacturing and related technologies, delivering cutting-edge solutions to industrial customers globally.",Industrial Equipment; Components; Systems,Consulting; Technical Support; Professional Services; Training,$72.5B,ASX,ELFO.AX,Elite International; Elite Europe; Elite Americas; Elite Technologies; Elite Technologies,"Brisbane, Australia; Trondheim, Norway; Morocco, Morocco; Seville, Spain; Colombia, Colombia; Israel, Israel; Busan, South Korea; Johannesburg, South Africa; Rotterdam, Netherlands; Ottawa, Canada; Fortaleza, Brazil; Dubai, UAE; Qatar, Qatar; Ahmedabad, India; Egypt, Egypt; Indonesia, Indonesia; Córdoba, Argentina; Cologne, Germany; Yokohama, Japan",ISO 9001:2015; ISO 45001:2018; ISO 14001:2015,0.4646008140537322,0.2876823417754169,0.4754641686909536,Industrial Company Database,2025-09-13T22:22:28.589774
asia_pacific_010,Industrial Plastics Group,Plastics,Manufacturing,Polymer Production,$0.8B,0.835268115543006,1873,"Singapore, Singapore",Singapore,Asia Pacific,2013,Hiroshi Tanaka,www.industrialplasticsgroup.com,"Industrial Plastics Group operates as a diversified plastics company, with core expertise in polymer production and a strong global presence.",Industrial Equipment; Systems; Components,Consulting; Technical Support; Professional Services,$1.7B,Singapore Exchange,INPL,Industrial Services; Industrial Technologies,"Singapore, Singapore; Philippines, Philippines; Austria, Austria",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.5272777192777922,0.9735959405864649,0.50835215142409,Industrial Company Database,2025-09-13T22:22:28.589802
asia_pacific_011,Global Group,Textiles,Manufacturing,Home Textiles,$1.0B,0.9772405139160024,2344,"Sydney, Australia",Australia,Asia Pacific,1924,Kim Soo-jin,www.globalgroup.com,"Global Group is a leading global provider of home textiles solutions, serving customers across multiple industries with innovative products and services.",Systems; Industrial Equipment; Components,Consulting; Technical Support; Training,$2.1B,ASX,GLGR.AX,Global International; Global Services; Global International; Global International; Global Asia,"Adelaide, Australia; Ahmedabad, India; Colombia, Colombia; Chengdu, China",ISO 9001:2015; ISO 14001:2015; ISO 45001:2018,0.8025665032671987,0.45189727173358846,0.7759609393100384,Industrial Company Database,2025-09-13T22:22:28.589834
asia_pacific_012,Global Construction,Real Estate,Infrastructure,Property Management,$1.2B,1.1828280264423159,2707,"Malaysia, Malaysia",Malaysia,Asia Pacific,1965,Raj Patel,www.globalconstruction.com,"As a major player in the real estate sector, Global Construction focuses on property management with a commitment to innovation and sustainability.",Systems; Industrial Equipment; Components,Professional Services; Consulting; Technical Support; Training,$4.5B,,GLCO,Global International; Global Services; Global International,"Malaysia, Malaysia; Ottawa, Canada; Osaka, Japan; Jeddah, Saudi Arabia; Peru, Peru; Abu Dhabi, UAE; Belgium, Belgium",ISO 45001:2018; ISO 14001:2015; ISO 9001:2015,0.3553291259582443,0.6305349110203482,0.8353813653225306,Industrial Company Database,2025-09-13T22:22:28.589871
asia_pacific_013,Telecommunications Engineering Corp.,Telecommunications,Infrastructure,Fiber Optics,$1.2B,1.1597179493294636,2585,"Singapore, Singapore",Singapore,Asia Pacific,1916,Raj Patel,www.telecommunicationsengineeringcorp.com,"As a major player in the telecommunications sector, Telecommunications Engineering Corp. focuses on fiber optics with a commitment to innovation and sustainability.",Components; Systems; Industrial Equipment,Consulting; Training; Professional Services; Technical Support,$1.8B,Singapore Exchange,TEEN,Telecommunications International; Telecommunications Europe; Telecommunications International,"Singapore, Singapore; Vietnam, Vietnam; Chile, Chile; Adelaide, Australia; Morocco, Morocco; Peru, Peru",ISO 9001:2015; ISO 45001:2018; ISO 14001:2015,0.5672272657366407,0.48494457730515017,0.8176440540108805,Industrial Company Database,2025-09-13T22:22:28.589907
asia_pacific_014,Green Utilities Resources Corp.,Utilities,Energy,Electric Power,$12.2B,12.159388313423557,18201,"Indonesia, Indonesia",Indonesia,Asia Pacific,1894,Li Wei,www.greenutilitiesresourcescorp.com,"Green Utilities Resources Corp. operates as a diversified utilities company, with core expertise in electric power and a strong global presence.",Industrial Equipment; Systems; Components,Professional Services; Technical Support,$27.9B,,GRUT,Green Americas,"Indonesia, Indonesia; Monterrey, Mexico; Aarhus, Denmark",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.2315569715451002,0.8847062743715142,0.40516142020124574,Industrial Company Database,2025-09-13T22:22:28.589936
